id,name,team,position,leagues_taken,num_leagues_taken,available,taken_BL
1254,Pedro Baez,LAD,SR,"['wBL600', 'wNL601', 'wNL602', 'wNL603']",4,False,True
1055,Dan Straily,Mia,P,"['wBL600', 'wNL601', 'wNL604']",3,False,True
1090,Caleb Ferguson,LAD,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602']",4,False,True
1040,Chris Stratton,SF,P,['wBL600'],1,False,True
1072,Jordan Lyles,Pit,P,"['wBL600', 'wNL600', 'wNL601', 'wNL604']",4,False,True
1691,Derek Dietrich,Cin,OF,"['wBL600', 'wNL604']",2,False,True
1234,Drew Steckenrider,Mia,SR,"['wBL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",5,False,True
1389,Carson Kelly,Ari,C,"['wBL600', 'wNL602', 'wNL603']",3,False,True
1238,Jesse Biddle,Atl,SR,"['wBL600', 'wNL600', 'wNL601']",3,False,True
1518,JT Riddle,Mia,SS,['wBL600'],1,False,True
1071,Antonio Senzatela,Col,P,"['wBL600', 'wNL600', 'wNL603']",3,False,True
1609,Tyler O'Neill,StL,OF,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1264,Carl Edwards,ChN,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1374,Brian McCann,Atl,C,"['wBL600', 'wNL600', 'wNL601', 'wNL604']",4,False,True
1370,Elias Diaz,Pit,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1471,Jedd Gyorko,StL,3B,"['wBL600', 'wNL601', 'wNL602', 'wNL603']",4,False,True
1667,Drew Pomeranz,SF,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603']",5,False,True
1794,Yangervis Solarte,SF,2B,"['wBL600', 'wNL601', 'wNL602']",3,False,True
1226,Alex Claudio,Mil,SR,"['wBL600', 'wNL603']",2,False,True
1593,Dexter Fowler,StL,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL603', 'wNL604']",5,False,True
1367,Manny Pina,Mil,C,"['wBL600', 'wNL600', 'wNL601', 'wNL603', 'wNL604']",5,False,True
1231,Joe Kelly,LAD,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602']",4,False,True
1413,Matt Adams,Was,1B,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",7,False,True
1590,MichaelA. Taylor(Was),Was,OF,"['wBL600', 'wNL600', 'wNL601', 'wNL603']",4,False,True
1250,Scott Oberg,Col,SR,"['wBL600', 'wNL600', 'wNL602', 'wNL603']",4,False,True
1781,Adeiny Hechavarria,NYN,SS,"['wBL600', 'wNL603']",2,False,True
350,Kevin Plawecki,Cle,C,['wBL600'],1,False,True
1706,Curtis Granderson,Mia,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL603', 'wNL604', 'wNL605']",7,False,True
1230,Scott Alexander,LAD,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL603']",4,False,True
556,Jacoby Jones,Det,OF,['wBL600'],1,False,True
1708,Carlos Gonzalez,-,OF,"['wBL600', 'wNL601']",2,False,True
625,Oscar Mercado,Cle,OF,['wBL600'],1,False,True
1608,Roman Quinn,Phi,OF,['wBL600'],1,False,True
1800,Nick Vincent,SF,P,['wBL600'],1,False,True
1483,JungHo Kang,Pit,3B,"['wBL600', 'wBL601', 'wNL603']",3,False,True
228,Brent Honeywell,TB,P,['wBL601'],1,True,True
615,Yusniel Diaz,Bal,OF,['wBL601'],1,True,True
1138,Kyle Wright,Atl,P,['wBL601'],1,True,True
1598,Eric Thames,Mil,OF,"['wBL601', 'wNL600', 'wNL601', 'wNL604']",4,True,True
1385,Aramis Garcia,SF,C,['wNL600'],1,True,False
1686,Matt Wieters,StL,C,"['wNL600', 'wNL602', 'wNL603']",3,True,False
1118,Joe Ross,Was,P,['wNL600'],1,True,False
1313,Tony Cingrani,LAD,SR,['wNL600'],1,True,False
1391,Travis D'Arnaud,NYN,C,"['wNL600', 'wNL601']",2,True,False
1615,Alex Verdugo,LAD,OF,"['wNL600', 'wNL602', 'wNL603', 'wNL605']",4,True,False
1417,Peter O'Brien,Mia,1B,"['wNL600', 'wNL602', 'wNL603']",3,True,False
1522,Erik Gonzalez,Pit,SS,['wNL600'],1,True,False
1088,Pablo Lopez,Mia,P,"['wNL600', 'wNL602']",2,True,False
1069,Jason Vargas,NYN,P,"['wNL600', 'wNL601', 'wNL602']",3,True,False
1237,Dylan Floro,LAD,SR,"['wNL600', 'wNL601']",2,True,False
1692,Gerardo Parra,SF,OF,"['wNL600', 'wNL601', 'wNL602', 'wNL604']",4,True,False
1612,Mac Williamson,SF,OF,['wNL600'],1,True,False
1779,Sergio Romo,Mia,SR,"['wNL600', 'wNL603']",2,True,False
1604,Franchy Cordero,SD,OF,"['wNL600', 'wNL602', 'wNL603']",3,True,False
1064,Tyler Mahle,Cin,P,"['wNL600', 'wNL602', 'wNL604']",3,True,False
1704,Greg Holland,Ari,SR,"['wNL601', 'wNL603', 'wNL604']",3,True,False
1473,David Freese,LAD,3B,"['wNL601', 'wNL602']",2,True,False
1248,Matt Grace,Was,SR,['wNL601'],1,True,False
1377,Tony Wolters,Col,C,"['wNL601', 'wNL603']",2,True,False
1380,Curt Casali,Cin,C,['wNL601'],1,True,False
1444,Alen Hanson,SF,2B,"['wNL601', 'wNL604']",2,True,False
1209,Robert Gsellman,NYN,SR,"['wNL601', 'wNL602']",2,True,False
1586,Adam Duvall,Atl,OF,['wNL601'],1,True,False
1514,Addison Russell,ChN,SS,"['wNL601', 'wNL602', 'wNL603', 'wNL604']",4,True,False
1283,Edubray Ramos,Phi,SR,['wNL601'],1,True,False
5005,Adam Warren,SD,SR,['wNL601'],1,True,False
1073,Matt Koch,Ari,P,['wNL601'],1,True,False
1474,Pablo Sandoval,SF,3B,['wNL601'],1,True,False
1311,Ray Black,SF,SR,['wNL602'],1,True,False
1241,Amir Garrett,Cin,SR,['wNL602'],1,True,False
1285,Josh Fields,LAD,SR,['wNL602'],1,True,False
1513,Scott Kingery,Phi,SS,"['wNL602', 'wNL603']",2,True,False
1788,Mark Reynolds,Col,1B,['wNL602'],1,True,False
1307,Dakota Hudson,StL,SR,['wNL602'],1,True,False
1112,Luiz Gohara,Atl,P,['wNL602'],1,True,False
1249,Victor Arano,Phi,SR,['wNL602'],1,True,False
1611,Austin Dean,Mia,OF,"['wNL602', 'wNL604']",2,True,False
1436,Wilmer Difo,Was,2B,['wNL602'],1,True,False
1619,Juan Lagares,NYN,OF,['wNL603'],1,True,False
1383,Tommy Murphy,Col,C,['wNL603'],1,True,False
1080,Nick Kingham,Pit,P,['wNL603'],1,True,False
1551,Brendan Rodgers,Col,SS,['wNL603'],1,True,False
1379,Victor Caratini,ChN,C,['wNL603'],1,True,False
1614,Keon Broxton,NYN,OF,['wNL603'],1,True,False
5035,Cameron Maybin,SF,OF,['wNL603'],1,True,False
1057,Chad Bettis,Col,P,['wNL604'],1,True,False
